sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,200,2,1,5,0.7910594162261132,0.0,2.6682676272430124,2.113247114935628,811.0
/qinweb/login.html,2200,12,9,65,4.797271865901693,0.0,3.269702932626285,2.8207472334783397,883.3968181818182
/qinweb/home.html,200,3,2,42,3.4384734985164562,0.0,2.4245069159059778,1.999460547211211,844.48
/qinweb/consultar.html,200,3,2,107,7.558357956593483,0.0,2.2849830911251257,1.849854475139384,829.0
/qinweb/iniciar_busqueda.html,2000,3,2,39,2.088578404082547,0.0,3.59139931691585,3.5212547990073375,1004.0
/qinweb/buscar.html,2000,18,3,86,11.660809534504887,0.0,3.56240804534233,14.613326559377327,4200.5425
/qinweb/alta_resolucion.html,2000,36,25,807,22.09711816052039,0.0,3.576128626194427,4.6136372284600835,1321.0835
/qinweb/sincronizar.html,2800,4,2,54,3.2305357290918133,0.0,4.887312536654845,1.4894439503798138,312.07142857142856
/qinweb/guardar_resolucion.html,2400,37,27,259,13.037762454746169,0.0,4.175910217930314,5.356026251685589,1313.3833333333334
/qinweb/estadistica_tp.html,400,3,2,34,4.427298837892017,0.0,0.6901001680393909,0.7204268355801845,1069.0
/qinweb/ver_estadistica.html,400,3,2,35,2.699489535078808,0.0,0.6887621566520649,0.7560240860126182,1124.0
/qinweb/actualizar_estadistica.html,800,10,8,55,4.765721351484998,0.0,1.3420882221692843,0.5504658723741205,420.0
/qinweb/Charts/Column3D.swf,400,6,6,15,1.0523040197585445,0.0,0.6890884565624478,40.53374423103758,60234.0
/qinweb/alta_tp.html,400,4,3,29,1.9868064827758134,0.0,0.685619474335549,1.0049949521266202,1501.0
/qinweb/guardar_tp.html,400,38,22,303,29.082927874442074,0.0,0.6857111510347381,1.0352748432078596,1546.0175
/qinweb/buscar_resoluciones.html,600,26,14,85,9.333708176996607,0.0,1.3163090693694879,3.50501568601641,2726.6666666666665
/qinweb/evaluar_resolucion.html,600,22,16,73,7.22155338783376,0.0,1.3185596054869662,1.3453428474734201,1044.8
Total,18000,17,1,807,17.556550498441347,0.0,26.157810068141092,68.55359730741677,2683.668222222222
