sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/sincronizar.html,56000,12147,2,46559,7598.216945962359,0.0,66.4736556593415,20.47541841679338,315.41560714285714
Total,56000,12147,2,46559,7598.216945962359,0.0,66.4736556593415,20.47541841679338,315.41560714285714
