sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/sincronizar.html,56000,12509,3,59337,8870.941313186526,1.785714285714286E-5,64.97695638653863,20.018947699279103,315.48726785714285
Total,56000,12509,3,59337,8870.941313186526,1.785714285714286E-5,64.97695638653863,20.018947699279103,315.48726785714285
