sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,4800,62,0,3602,264.77908714414906,0.0,10.22793376560559,7.888119122933372,789.7425
/qinweb/login.html,4800,133,11,4013,332.02801368357416,0.0,10.248964427552632,8.770963335931162,876.3291666666667
/qinweb/home.html,4800,95,3,3590,303.5694468859455,0.0,10.19413454983339,8.724098535867425,876.335
/qinweb/consultar.html,4800,93,3,3172,303.9038333639991,0.0,10.036088100126706,8.429554436891824,860.0825
/qinweb/iniciar_busqueda.html,4800,92,3,3584,296.1632613804303,0.0,10.13806781100107,10.256642282501483,1035.9766666666667
/qinweb/buscar.html,4800,121,4,7017,398.27676971108053,0.0,10.038648797871806,12.439673341322425,1268.9183333333333
/qinweb/alta_resolucion.html,4800,246,32,7116,469.3943892000166,0.0,10.10756129814779,13.274087187192036,1344.8016666666667
/qinweb/sincronizar.html,48000,126,3,7118,377.53736705890503,0.0,88.72638815206963,29.80273021956084,343.95625
/qinweb/guardar_resolucion.html,4800,224,33,4995,407.28241827862996,0.0,9.58790007011152,12.577689455906647,1343.3133333333333
Total,86400,129,0,7118,369.22065138778737,0.0,148.64643996937608,95.44486673003638,657.503425925926
