sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,100,2,1,32,2.9923903488682755,0.0,1.3178008539349535,1.0436879809973116,811.0
/qinweb/login.html,1100,11,8,67,3.8150951809449536,0.0,1.7025728972063874,1.4688545607091061,883.4318181818181
/qinweb/home.html,100,3,2,9,1.0965400129498242,0.0,1.1959004532462718,0.9863259060440809,844.55
/qinweb/consultar.html,100,3,2,5,0.6796322535018479,0.0,1.2119596175055447,0.9801013273987711,828.1
/qinweb/iniciar_busqueda.html,1000,3,1,41,2.308469406338321,0.0,1.9148907650563074,1.8774905548013014,1004.0
/qinweb/buscar.html,1000,17,10,70,5.140373138206985,0.0,1.9055785812967463,5.134505189724168,2759.127
/qinweb/alta_resolucion.html,1000,36,24,856,31.60481425352789,0.0,1.895828040813386,2.443242833414538,1319.677
/qinweb/sincronizar.html,1400,6,3,41,3.2621201788445022,0.0,2.609399055397542,0.7952332919246554,312.07142857142856
/qinweb/guardar_resolucion.html,1200,36,25,330,19.353059602352857,0.0,2.227386458975254,2.8548177325020228,1312.45
/qinweb/estadistica_tp.html,200,2,2,62,4.2416859855486715,0.0,0.36754030998349746,0.3836919837620691,1069.0
/qinweb/ver_estadistica.html,200,2,1,12,1.0378342834961658,0.0,0.3615557744976634,0.3968639556009509,1124.0
/qinweb/actualizar_estadistica.html,400,10,7,49,4.0876154417948865,0.0,0.7079132310752672,0.290355036183215,420.0
/qinweb/Charts/Column3D.swf,200,1,0,44,3.1548018955237107,0.0,0.35795400648970616,21.05566565127047,60234.0
/qinweb/alta_tp.html,200,3,2,21,1.518872937411158,0.0,0.35877914632089924,0.5259057603785837,1501.0
/qinweb/guardar_tp.html,200,74,22,1388,160.59433170258532,0.0,0.35513381442127395,0.536057845971362,1545.68
/qinweb/buscar_resoluciones.html,300,22,14,56,6.450240305601019,0.0,0.7381653638047996,1.9325707469987425,2680.9066666666668
/qinweb/evaluar_resolucion.html,300,19,16,49,4.490348909977195,0.0,0.7310279959354844,0.7450917181229151,1043.7
Total,9000,17,0,1388,31.314763928359554,0.0,13.402170853852304,33.003575750372654,2521.655777777778
