sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,100,14,3,958,94.88814256797316,0.0,1.2228676245796393,0.9685016050137571,811.0
/qinweb/login.html,1100,13,10,80,4.527014505231736,0.0,1.721412810441151,1.4847689810214237,883.23
/qinweb/home.html,100,5,4,14,1.8519989200860774,0.0,1.238804306083768,1.0214207653023302,844.31
/qinweb/consultar.html,100,5,3,21,2.50557378658063,0.0,1.244740969404267,1.0077053355821655,829.0
/qinweb/iniciar_busqueda.html,1000,4,3,107,3.9763118589969784,0.0,1.9033733485856983,1.866198087871134,1004.0
/qinweb/buscar.html,1000,20,12,150,8.32772471927357,0.0,1.9006348120272172,5.151989905253354,2775.724
/qinweb/alta_resolucion.html,1000,38,25,420,26.53931453523244,0.0,1.9024535944006984,2.453397838598691,1320.547
/qinweb/sincronizar.html,1400,7,4,96,4.533908526934817,0.0,2.6225724813469533,0.7992479890488866,312.07142857142856
/qinweb/guardar_resolucion.html,1200,39,27,928,39.54280939690552,0.0,2.2403273865087483,2.8729719202966195,1313.1666666666667
/qinweb/estadistica_tp.html,200,4,3,8,0.9800000000000018,0.0,0.3781704868188677,0.3947893070404,1069.0
/qinweb/ver_estadistica.html,200,4,3,31,2.4711889850839013,0.0,0.3727351679358299,0.40913508667956333,1124.0
/qinweb/actualizar_estadistica.html,400,11,9,48,3.6786920229886078,0.0,0.7291672363285701,0.29907249927539004,420.0
/qinweb/Charts/Column3D.swf,200,7,6,16,1.0967109920120262,0.0,0.37557133789777697,22.091956998959667,60234.0
/qinweb/alta_tp.html,200,5,4,34,2.6330163311305155,0.0,0.3710423693281536,0.5438814417593345,1501.0
/qinweb/guardar_tp.html,200,73,23,1449,164.24654935492558,0.0,0.3679988224037683,0.5554913474276882,1545.72
/qinweb/buscar_resoluciones.html,300,24,16,109,8.501322772891811,0.0,0.726962556581919,1.9211831361043532,2706.18
/qinweb/evaluar_resolucion.html,300,22,17,146,8.85513033971456,0.0,0.7286700072138331,0.743471116735364,1044.8
Total,9000,19,3,1449,35.23403031722402,0.0,13.693857087864352,33.76063704821683,2524.554777777778
