sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,300,4,2,34,3.059782127319961,0.0,3.895699148140453,3.085363290177644,811.0
/qinweb/login.html,3300,21,10,137,13.330510289983959,0.0,5.147563486616335,4.440816973408155,883.4075757575757
/qinweb/home.html,300,5,3,54,4.272059092391969,0.0,3.5288720548621972,2.9103085704539304,844.5066666666667
/qinweb/consultar.html,300,5,3,43,4.68519654514799,0.0,3.3146607444728033,2.680537658689383,828.1
/qinweb/iniciar_busqueda.html,3000,8,3,117,8.304759973787455,0.0,5.763721981106519,5.651149286163033,1004.0
/qinweb/buscar.html,3000,45,4,309,33.763708128041195,0.0,5.72655690765927,31.77067674779289,5681.105333333333
/qinweb/alta_resolucion.html,3000,56,27,689,29.388286094217126,0.0,5.657847339963073,7.293792165696661,1320.0856666666666
/qinweb/sincronizar.html,4200,20,4,231,16.055350883951515,0.0,7.694759868529531,2.345033891295028,312.07142857142856
/qinweb/guardar_resolucion.html,3600,59,28,418,28.325904467269677,0.0,6.576111180119685,8.428692891726156,1312.475
/qinweb/estadistica_tp.html,600,6,3,60,5.423159954204641,0.0,1.0878847712450297,1.1356922074813836,1069.0
/qinweb/ver_estadistica.html,600,6,3,56,5.860658855642617,0.0,1.0831889081455806,1.1889690749566726,1124.0
/qinweb/actualizar_estadistica.html,1200,13,7,112,7.415847145733849,0.0,2.119134192406789,0.8691761336043471,420.0
/qinweb/Charts/Column3D.swf,600,4,0,45,4.660661612546728,0.0,1.0926135680752882,64.27000552680363,60234.0
/qinweb/alta_tp.html,600,8,4,47,5.543740213570218,0.0,1.0941517588489524,1.603829873078396,1501.0
/qinweb/guardar_tp.html,600,46,24,331,31.80382139862371,0.0,1.0837700023301056,1.6369777893756219,1546.6983333333333
/qinweb/buscar_resoluciones.html,900,45,16,216,23.65512853849752,0.0,2.1105753897529222,5.643476145514793,2738.0777777777776
/qinweb/evaluar_resolucion.html,900,36,18,293,21.019875250713447,0.0,2.0928821079508593,2.133145562566711,1043.7
Total,27000,31,0,689,29.159659945593692,0.0,40.76142338890474,113.37939851849211,2848.2936666666665
