sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,500,9,3,81,9.153463825241241,0.0,6.6603615244235455,5.2749542932690385,811.0
/qinweb/login.html,5500,106,10,2318,219.71139209915532,0.0,8.403027534429496,7.247544107777996,883.1918181818182
/qinweb/home.html,500,11,4,124,9.967026437207839,0.0,5.509095516698069,4.5425182523220835,844.338
/qinweb/consultar.html,500,11,4,107,11.898029920957503,0.0,5.202751214842409,4.207420196299804,828.1
/qinweb/iniciar_busqueda.html,5000,144,3,2384,275.7016818609564,0.0,8.996219788444895,8.819626805316407,1003.8992
/qinweb/buscar.html,5000,613,5,11847,1199.3147506701482,0.0,8.916136602345658,71.50814172834404,8212.5634
/qinweb/alta_resolucion.html,5000,336,30,4201,449.1118138903051,0.0,8.814036176330081,11.359676150826667,1319.7482
/qinweb/sincronizar.html,7000,159,5,3633,296.7898267301806,0.0,12.095095093365494,3.684981304438727,311.97942857142857
/qinweb/guardar_resolucion.html,6000,312,30,5167,432.172328320801,0.0,10.356487562721478,13.270274550485288,1312.1013333333333
/qinweb/estadistica_tp.html,1000,14,3,369,31.70429743741375,0.0,1.7526271881550444,1.8296469376345141,1069.0
/qinweb/ver_estadistica.html,1000,12,3,570,29.780851230278827,0.0,1.7477262082031277,1.9184025957229642,1124.0
/qinweb/actualizar_estadistica.html,2000,19,7,340,19.78439789328955,0.0,3.4466179200005516,1.4136518812502261,420.0
/qinweb/Charts/Column3D.swf,1000,5,0,212,9.088256158361736,0.0,1.7523477078415808,103.07706233801736,60234.0
/qinweb/alta_tp.html,1000,22,4,1291,72.6519031478185,0.0,1.7764955427726832,2.604023251661912,1501.0
/qinweb/guardar_tp.html,1000,81,25,1135,116.35341088253493,0.0,1.7579666654360901,2.6559442786095886,1547.064
/qinweb/buscar_resoluciones.html,1500,238,23,3675,340.08096155278474,0.0,3.361397265615371,8.99140723565972,2739.099333333333
/qinweb/evaluar_resolucion.html,1500,199,19,2263,285.4290069157108,0.0,3.341032557248593,3.404760143096424,1043.532
Total,45000,220,0,11847,521.8833128055436,0.0,66.75389175188913,204.00760436924617,3129.462288888889
