sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,200,3,2,66,4.976705737734551,0.0,2.4384891121461143,1.9312643261235338,811.0
/qinweb/login.html,2200,13,9,80,6.384841277627492,0.0,3.413271108366703,2.944475109205282,883.3586363636364
/qinweb/home.html,200,4,2,61,5.414942289627841,0.0,2.3448583119365014,1.9336951926007995,844.445
/qinweb/consultar.html,200,3,2,55,5.229875715540476,0.0,2.181810247962735,1.7663288042588936,829.0
/qinweb/iniciar_busqueda.html,2000,4,2,67,3.530708108864283,0.0,3.7613569471322474,3.687892944258571,1004.0
/qinweb/buscar.html,2000,28,10,206,15.11919123994402,0.0,3.7768700700042865,15.534648342119278,4211.8155
/qinweb/alta_resolucion.html,2000,39,25,614,31.15222052679391,0.0,3.7583953155360788,4.847480280756828,1320.7285
/qinweb/sincronizar.html,2800,7,4,147,6.349214307410687,0.0,5.1356075515440756,1.5651136574146252,312.07142857142856
/qinweb/guardar_resolucion.html,2400,41,26,1819,44.51204836700271,0.0,4.368044117245584,5.601106571176368,1313.0666666666666
/qinweb/estadistica_tp.html,400,3,2,37,2.092074329463463,0.0,0.7303294881485782,0.7624240457332325,1069.0
/qinweb/ver_estadistica.html,400,3,2,45,3.5483015303099594,0.0,0.7352684373156085,0.8070719956472109,1124.0
/qinweb/actualizar_estadistica.html,800,12,8,656,23.750352497384117,0.0,1.443496147669656,0.5920589668176323,420.0
/qinweb/Charts/Column3D.swf,400,7,6,45,2.928257801150712,0.0,0.7334779507359535,43.14483484827092,60234.0
/qinweb/alta_tp.html,400,5,3,140,7.3915386591696866,0.0,0.7201407154958078,1.0555968886320386,1501.0
/qinweb/guardar_tp.html,400,111,22,1046,159.06584672314168,0.0,0.7168368855587833,1.082294190529868,1546.055
/qinweb/buscar_resoluciones.html,600,26,15,228,13.105571228383072,0.0,1.4234402653292655,3.7628610978816837,2706.9416666666666
/qinweb/evaluar_resolucion.html,600,24,17,184,12.300431790072341,0.0,1.438186734165564,1.467399902203302,1044.8
Total,18000,21,2,1819,37.38246170443211,0.0,26.97930687162946,70.7199662819555,2684.177388888889
