sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,300,2,1,35,2.641319114886853,0.0,3.7457859907603943,2.9666332407291796,811.0
/qinweb/login.html,3300,15,8,99,9.42800404320825,0.0,5.077868341645137,4.380049137031663,883.2781818181818
/qinweb/home.html,300,2,1,38,2.570626815043798,0.0,3.278616860833643,2.70339676660073,844.3433333333334
/qinweb/consultar.html,300,2,1,26,1.7832554500127005,0.0,3.087118483607401,2.4992394754985696,829.0
/qinweb/iniciar_busqueda.html,3000,4,1,165,5.656432758864509,0.0,5.557984600677333,5.449430213945353,1004.0
/qinweb/buscar.html,3000,46,9,287,31.601329022685103,0.0,5.542929992794191,30.731351721426194,5677.305
/qinweb/alta_resolucion.html,3000,49,24,377,24.613092550284875,0.0,5.532585081937585,7.136607925405078,1320.881
/qinweb/sincronizar.html,4200,9,3,162,9.885762168431611,0.0,7.4801242413016835,2.279622126830849,312.07142857142856
/qinweb/guardar_resolucion.html,3600,51,26,325,24.95609566887317,0.0,6.446067898581865,8.266106356762998,1313.125
/qinweb/estadistica_tp.html,600,3,1,35,3.3507395535247966,0.0,1.0981408475451062,1.1463989902594907,1069.0
/qinweb/ver_estadistica.html,600,3,2,32,2.684355912815338,0.0,1.0954702305964836,1.2024497453031713,1124.0
/qinweb/actualizar_estadistica.html,1200,11,7,74,6.636169776727804,0.0,2.1243261902865185,0.8713056639847049,420.0
/qinweb/Charts/Column3D.swf,600,6,5,45,3.226969682741585,0.0,1.0841107310700715,63.76984938991669,60234.0
/qinweb/alta_tp.html,600,4,2,32,2.5612475258921954,0.0,1.0970866863045183,1.6081319493584785,1501.0
/qinweb/guardar_tp.html,600,41,21,305,29.75930778764856,0.0,1.0843125277855086,1.6377460655268132,1546.65
/qinweb/buscar_resoluciones.html,900,34,14,162,18.857278255619935,0.0,2.09701245625399,5.62283991334096,2745.71
/qinweb/evaluar_resolucion.html,900,31,16,145,15.361001446263153,0.0,2.0907186032141314,2.1331863248419185,1044.8
Total,27000,25,1,377,26.669436369641343,0.0,40.53141184417924,112.74100416103731,2848.328814814815
