sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,200,3,2,27,2.240083703793231,0.0,2.6519571443725467,2.1003293399278666,811.0
/qinweb/login.html,2200,14,10,1072,27.602829232011167,0.0,3.3163096106652517,2.860365617952842,883.215
/qinweb/home.html,200,4,3,28,2.2831940346803643,0.0,2.158498548409726,1.77969680852499,844.295
/qinweb/consultar.html,200,4,2,37,3.8115482418565816,0.0,2.0424836601307192,1.6535341350081698,829.0
/qinweb/iniciar_busqueda.html,2000,4,2,40,3.012290822613248,0.0,3.5422116506883405,3.4730278293858334,1004.0
/qinweb/buscar.html,2000,21,3,176,13.2303940889907,0.0,3.5317842927425365,14.530822874837098,4213.044
/qinweb/alta_resolucion.html,2000,38,25,179,16.313650656735295,5.0E-4,3.5167308470046246,4.554020488803608,1326.0375
/qinweb/sincronizar.html,2800,5,3,175,6.417035323803257,0.0,4.83416233462417,1.4732460407347236,312.07142857142856
/qinweb/guardar_resolucion.html,2400,38,27,239,13.45104611792952,0.0,4.194652866258736,5.38009972568718,1313.3916666666667
/qinweb/estadistica_tp.html,400,4,2,95,5.3709310179893395,0.0,0.6947761518085892,0.725308306917365,1069.0
/qinweb/ver_estadistica.html,400,4,2,149,7.368174807915459,0.0,0.6959620283117353,0.7639270701390531,1124.0
/qinweb/actualizar_estadistica.html,800,11,8,150,7.698924336392714,0.0,1.3639773579758576,0.5594438382322854,420.0
/qinweb/Charts/Column3D.swf,400,7,6,30,2.0850524573736755,0.0,0.6941997872277652,40.83440428113009,60234.0
/qinweb/alta_tp.html,400,5,3,31,1.9350387593017369,0.0,0.7005634281370793,1.0269001031579648,1501.0
/qinweb/guardar_tp.html,400,38,22,268,27.344739439241334,0.0,0.7001697911743598,1.0571538207390292,1546.09
/qinweb/buscar_resoluciones.html,600,28,15,174,12.824098408855107,0.0,1.3903146050232065,3.711553909014336,2733.6483333333335
/qinweb/evaluar_resolucion.html,600,23,16,134,9.04769936994421,0.0,1.3731328254267583,1.4010245859432393,1044.8
Total,18000,18,2,1072,19.75611715362243,5.555555555555556E-5,26.596962922356077,69.7603763710365,2685.818888888889
