sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/sincronizar.html,20000,237,2,2030,276.57351076108137,0.0,55.92935004502313,17.25285541179382,315.8793
Total,20000,237,2,2030,276.57351076108137,0.0,55.92935004502313,17.25285541179382,315.8793
