sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,4800,8,0,358,23.253610784992738,0.0,10.386979920669441,7.686145364702012,757.7383333333333
/qinweb/login.html,4800,58,9,767,60.28981758243479,0.0,10.301932470832654,8.495036561129092,844.3966666666666
/qinweb/home.html,4800,24,3,565,44.0060293671188,0.0,10.158386171050292,8.376725272265912,844.4025
/qinweb/consultar.html,4800,24,3,563,43.547219574146055,0.0,10.097716443500122,8.16570641941286,828.0766666666667
/qinweb/iniciar_busqueda.html,4800,26,3,1009,44.71792666374601,0.0,10.024141474050005,9.828186149873446,1003.9825
/qinweb/buscar.html,4800,33,4,1023,51.98525024143802,0.0,10.045644899009876,12.134816936434088,1236.9591666666668
/qinweb/alta_resolucion.html,4800,150,28,928,104.817500500001,0.0,10.000437519141462,12.827831725450489,1313.5125
/qinweb/sincronizar.html,48000,46,3,1223,62.02016337427871,0.0,89.64405706591266,27.31132989993482,311.97608333333335
/qinweb/guardar_resolucion.html,4800,147,29,1067,108.31502913453393,0.0,9.76924235455023,12.511069899946676,1311.395
Total,86400,52,0,1223,73.65212624379113,0.0,151.5784155143315,92.60020277341133,625.5680092592593
