sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,400,5,2,65,5.176243208157824,0.0,5.034296142470581,4.1444449688502925,843.0
/qinweb/login.html,4400,28,11,916,34.134296508650884,0.0,6.598858397497233,5.898346285311391,915.2956818181818
/qinweb/home.html,400,7,3,198,10.115798287826818,0.0,4.790648653827728,4.099747293283511,876.32
/qinweb/consultar.html,400,6,3,90,6.672104240792406,0.0,4.435720860086275,3.7257456169533247,860.1
/qinweb/iniciar_busqueda.html,4000,17,3,889,51.10988454729183,0.0,7.479249756456929,7.566897214540409,1036.0
/qinweb/buscar.html,4000,69,4,1612,95.35557035348013,0.0,7.480466631508474,49.366773386042574,6757.8105
/qinweb/alta_resolucion.html,4000,78,29,1471,82.76954028505897,0.0,7.459916933824942,9.85111535665863,1352.2325
/qinweb/sincronizar.html,5600,33,5,1034,63.60666759442843,0.0,9.986286688458172,3.3554160113166027,344.06642857142856
/qinweb/guardar_resolucion.html,4800,81,30,1284,83.10201749304844,0.0,8.508420677589353,11.168894698544882,1344.1916666666666
/qinweb/estadistica_tp.html,800,7,3,93,7.704218710388485,0.0,1.403139524686486,1.5086490397263879,1101.0
/qinweb/ver_estadistica.html,800,7,3,84,6.770708511669956,0.0,1.3937913564029032,1.5734597734392148,1156.0
/qinweb/actualizar_estadistica.html,1600,14,8,109,9.316685112440746,0.0,2.733575482561497,1.2066173028494107,452.0
/qinweb/Charts/Column3D.swf,800,5,0,272,11.174389245054961,0.0,1.4001067581403082,82.40120496687872,60266.0
/qinweb/alta_tp.html,800,10,4,74,8.611188125775675,0.0,1.3751540602283099,2.0587023186816396,1533.0
/qinweb/guardar_tp.html,800,49,25,414,31.87848311851585,0.0,1.3773677813015437,2.123718859651388,1578.8725
/qinweb/buscar_resoluciones.html,1200,65,17,1008,89.07158665537263,0.0,2.724201808870001,7.3518332175547565,2763.48
/qinweb/evaluar_resolucion.html,1200,51,19,1004,65.09723047850977,0.0,2.727557881051201,2.865267590475368,1075.7
Total,36000,44,0,1612,70.26328088827346,0.0,52.62988617325174,153.98959749969663,2996.1179722222223
