sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,4400,45,0,2291,205.59204402323263,0.0,9.599294888157306,7.403353917275894,789.7490909090909
/qinweb/login.html,4400,76,11,3039,215.51807617700948,0.0,9.497127119046489,8.128601556125863,876.4427272727273
/qinweb/home.html,4400,61,3,3025,229.64950254645603,0.0,9.383163618915605,8.031118382470543,876.449090909091
/qinweb/consultar.html,4400,60,3,3011,225.76298612466488,0.0,9.300909798085703,7.812045854013765,860.0809090909091
/qinweb/iniciar_busqueda.html,4400,65,3,3031,232.58302888519881,0.0,9.229058950614048,9.336982569663665,1035.9745454545455
/qinweb/buscar.html,4400,69,4,3013,238.23434230449257,0.0,9.099500975094251,11.2764580270007,1268.980909090909
/qinweb/alta_resolucion.html,4400,161,32,3181,308.2781638731857,0.0,9.102908379227163,11.954056625779437,1344.73
/qinweb/sincronizar.html,44000,93,3,6262,317.43663353757535,0.0,81.64795258480717,27.42449912924314,343.9484545454545
/qinweb/guardar_resolucion.html,4400,159,31,4758,311.5264769848677,0.0,9.058549108659355,11.863184962705542,1341.0427272727272
Total,79200,91,0,6262,290.39912758850573,0.0,139.44521229301102,89.52072861003758,657.3852525252526
