sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,300,11,3,212,21.819123874864147,0.0,3.7154923646631905,3.058750061924873,843.0
/qinweb/login.html,3300,108,11,16257,626.313467305976,0.0,4.76784909324179,4.261461247771392,915.2421212121212
/qinweb/home.html,300,12,4,184,13.31306626338701,0.0,3.308446463822138,2.831306450367789,876.32
/qinweb/consultar.html,300,12,4,301,22.394386945542106,0.0,3.1273781104381455,2.629563040124261,861.0
/qinweb/iniciar_busqueda.html,3000,127,4,12127,631.0484177937537,0.0,5.260601427025814,5.321625773527601,1035.8786666666667
/qinweb/buscar.html,3000,299,5,17578,859.7133917558417,0.0,5.225488539632718,39.528592485268476,7746.123333333333
/qinweb/alta_resolucion.html,3000,240,30,15952,693.9961418239698,0.0,5.226735798958835,6.905001191260201,1352.7986666666666
/qinweb/sincronizar.html,4200,118,5,20102,521.3756671574297,0.0,7.151261090839745,2.402316912817614,343.99142857142857
/qinweb/guardar_resolucion.html,3600,231,31,17672,713.0040406539165,0.0,6.131677780332644,8.055042586418333,1345.205
/qinweb/estadistica_tp.html,600,13,4,566,32.488221968379044,0.0,1.0055472691012084,1.0811597102347952,1101.0
/qinweb/ver_estadistica.html,600,15,4,987,58.24896448769616,0.0,1.0039925436820423,1.1334134575160555,1156.0
/qinweb/actualizar_estadistica.html,1200,18,8,353,17.90389459493846,0.0,1.9619255645440814,0.8660062062245358,452.0
/qinweb/Charts/Column3D.swf,600,10,6,89,8.90655173952798,0.0,0.9953153822674611,58.577809402080874,60266.0
/qinweb/alta_tp.html,600,18,5,2259,99.26701352916788,0.0,0.9947460827728215,1.489204828994859,1533.0
/qinweb/guardar_tp.html,600,59,25,1397,70.50815506418783,0.0,0.9992638756116327,1.5408326933533962,1578.975
/qinweb/buscar_resoluciones.html,900,292,19,13271,1105.2409730187828,0.0,1.9566025553229374,5.297325205416094,2772.387777777778
/qinweb/evaluar_resolucion.html,900,223,19,16850,898.7226913868261,0.0,1.9457608357258986,2.045675316834723,1076.5822222222223
Total,27000,157,3,20102,643.9666590501632,0.0,38.515471094138945,116.8416255530358,3106.4354444444443
