sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,100,9,5,38,3.6629359808765454,0.0,1.3315401925407118,1.0142591310368703,780.0
/qinweb/login.html,1100,14,10,56,4.135122191325191,0.0,1.7068685943937125,1.4022340703578993,841.2409090909091
/qinweb/home.html,100,5,3,15,1.9364658530425989,0.0,1.2111522902889809,0.9487320181733401,802.13
/qinweb/consultar.html,100,4,2,35,3.3379484717412877,0.0,1.2030219912419997,0.928230151640922,790.1
/qinweb/iniciar_busqueda.html,1000,6,3,740,23.31849478418365,0.0,1.907952728563197,1.7998850935469224,966.0
/qinweb/buscar.html,1000,92,10,281,81.01509054491021,0.0,1.918579330377442,5.117120874334972,2731.152
/qinweb/alta_resolucion.html,1000,40,28,270,15.543986329124198,0.001,1.930688290375519,2.436300484482093,1292.167
/qinweb/sincronizar.html,1400,5,2,22,2.597684997635158,0.0,2.610172588340359,0.698607158305103,274.07142857142856
/qinweb/guardar_resolucion.html,1200,40,30,141,9.0769790847812,0.0,2.1968365553602816,2.73397811058326,1274.375
/qinweb/estadistica_tp.html,200,6,3,162,11.203766107876405,0.0,0.36655010373367936,0.3690558173334213,1031.0
/qinweb/ver_estadistica.html,200,5,3,13,1.494916385621618,0.0,0.3659217110499209,0.3880771271486465,1086.0
/qinweb/actualizar_estadistica.html,400,12,9,31,2.676284738214531,0.0,0.719124394137698,0.26826710796933656,382.0
/qinweb/Charts/Column3D.swf,200,4,1,12,2.7257292602164296,0.0,0.3643770427887961,21.41996139425232,60196.0
/qinweb/alta_tp.html,200,7,4,22,2.4653397331808042,0.0,0.3704636723322911,0.5292855006075604,1463.0
/qinweb/guardar_tp.html,200,39,26,258,22.19742721578336,0.0,0.36943719937047903,0.5439439631883538,1507.695
/qinweb/buscar_resoluciones.html,300,31,19,61,7.739809788073327,0.0,0.7268973838963153,1.8775011706076619,2644.8866666666668
/qinweb/evaluar_resolucion.html,300,21,18,53,3.7176142289855068,0.0,0.7303997234219713,0.7173466814897234,1005.7
Total,9000,27,1,740,39.64119630440591,1.1111111111111112E-4,13.632129414348574,33.0886393714831,2485.508
