sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,200,16,5,1166,81.63369999577381,0.0,2.4258596640184362,1.8478227909515437,780.0
/qinweb/login.html,1152,18,11,632,20.77303245061374,0.0,2.290199259263677,1.8655608646048911,834.1345486111111
/qinweb/home.html,200,5,3,36,3.371513013470362,0.0,2.25407988459111,1.7655785096023804,802.08
/qinweb/consultar.html,200,5,2,73,7.287960963122676,0.0,2.3268259766852037,1.7953371134560347,790.1
/qinweb/iniciar_busqueda.html,1128,8,3,1092,36.91160565362507,0.0,2.3010546500479383,2.1707214765100673,966.0
/qinweb/buscar.html,1101,37070,6,244476,60753.51554293701,0.0,2.247558000673655,7.501867542588264,3417.892824704814
/qinweb/alta_resolucion.html,1076,299,31,2429,409.97772918725815,0.0,2.2728856987750494,2.8420952234282555,1280.4451672862454
/qinweb/sincronizar.html,772,6,2,350,13.915144392215273,0.0,1.6364669272577732,0.4376239903242833,273.8380829015544
/qinweb/guardar_resolucion.html,1037,440,31,3080,611.2672305496174,0.0,2.2321524665607635,2.7768761341035013,1273.8919961427193
/qinweb/estadistica_tp.html,200,6,3,28,3.240925793658349,0.0,2.0071454377584197,2.0208661585243464,1031.0
/qinweb/ver_estadistica.html,200,7,3,82,6.258751872378389,0.0,1.9632865416707568,2.0821574064984785,1086.0
/qinweb/actualizar_estadistica.html,400,16,10,133,8.432554476550985,0.0,3.4547386058402356,1.2887794408505566,382.0
/qinweb/Charts/Column3D.swf,200,5,1,44,4.196129168650555,0.0,1.8468755482911783,108.56886768060134,60196.0
/qinweb/alta_tp.html,200,9,4,56,6.435611859023195,0.0,1.8810074675996464,2.687415942478792,1463.0
/qinweb/guardar_tp.html,200,49,28,309,35.09432432744645,0.0,1.77191863349635,2.6089511930549647,1507.725
/qinweb/buscar_resoluciones.html,193,802,25,3286,782.6223949274394,0.0,0.613399440630562,1.3231639731121283,2208.8704663212434
/qinweb/evaluar_resolucion.html,178,229,18,1261,250.1474203017104,0.0,0.5672366651582845,0.5570198574658543,1005.556179775281
Total,8637,4845,1,244476,24946.620633458595,0.0,16.84492604381202,43.831075851534706,2664.4831538728727
