sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,900,3,0,873,35.815758635922634,0.0,0.35795051851121223,0.2614328277017111,747.8888888888889
/qinweb/login.html,900,13,8,135,8.733578170161472,0.0,0.35772714481271795,0.2745404454507839,785.8766666666667
/qinweb/home.html,300,5,3,66,4.608089505303569,0.0,0.16598410314916104,0.13684449160314086,844.23
/qinweb/consultar.html,300,4,3,26,2.0672337931534392,0.0,0.1658403211995341,0.13411364256380293,828.1
/qinweb/iniciar_busqueda.html,6000,18,10,1135,48.61189825518257,0.0,2.4531599766949803,2.4052466959001566,1004.0
/qinweb/buscar.html,6000,47,18,1303,62.498851480780566,0.0,2.459179666846733,12.641782514735608,5264.025833333333
/qinweb/alta_resolucion.html,6000,51,35,1206,51.517015467114256,0.01,2.4573979350485153,3.2731416587261997,1363.9211666666667
/qinweb/sincronizar.html,8700,36,16,1328,44.570618658062465,0.0,3.548115298249678,1.0826128656241054,312.44632183908044
/qinweb/guardar_resolucion.html,6900,72,22,1257,58.246015095825776,0.008695652173913044,2.824979037836705,3.705793875916276,1343.2782608695652
/qinweb/buscar_resoluciones.html,300,33,22,993,58.01628468705049,0.0,0.16141858961045388,0.3977139663937258,2523.0
/qinweb/evaluar_resolucion.html,300,31,23,542,31.03389258357528,0.0,0.1610803984484736,0.18719304116570662,1190.0
/qinweb/estadistica_tp.html,300,15,11,659,37.47332251082095,0.0,0.16121846768295206,0.16830326362605055,1069.0
/qinweb/ver_estadistica.html,300,13,11,53,4.358352135077353,0.0,0.16177879015349572,0.17757750012942303,1124.0
/qinweb/actualizar_estadistica.html,1500,21,15,948,35.50185149475384,0.0,0.7890965791085103,0.3236528937749749,420.0
/qinweb/Charts/Column3D.swf,300,5,0,575,43.22333423305312,0.0,0.1602932297482862,9.428810938142844,60234.0
/qinweb/alta_tp.html,600,16,12,269,14.789401610612918,0.0,0.3189061942744645,0.46745917734958126,1501.0
/qinweb/guardar_tp.html,600,56,40,264,20.72106711108822,0.0,0.31791549170399525,0.4941614447391344,1591.685
Total,40200,40,0,1328,53.600915401399845,0.0029850746268656717,15.409938873909134,30.692106965579868,2039.509552238806
