sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,2400,9,1,812,35.86241919358852,0.0,4.92558265538161,3.6445463538374394,757.68
/qinweb/login.html,2400,59,11,839,63.04915729759994,0.0,4.889756367888969,4.031589799866347,844.285
/qinweb/home.html,2400,21,3,831,45.86800694315701,0.0,4.867137291803132,4.012940437900398,844.285
/qinweb/consultar.html,2400,19,3,860,43.077496413118325,0.0,4.864394859145366,3.9376817180839963,828.9183333333333
/qinweb/iniciar_busqueda.html,2400,22,4,1009,51.30159000778035,0.0,4.87638367386746,4.780975131967133,1003.965
/qinweb/buscar.html,2400,69,12,964,75.2518235105746,0.0,4.879824163669302,5.894365340743888,1236.895
/qinweb/alta_resolucion.html,2400,182,31,1395,108.44964573670431,0.0,4.826487764853517,6.1947860483332535,1314.3016666666667
/qinweb/sincronizar.html,24000,766,4,9808,1007.3552535066727,0.0,43.86125223875142,13.340238529825653,311.4458333333333
/qinweb/guardar_resolucion.html,2400,195,29,1078,134.18566182757442,0.0,4.694633642527121,6.017001297870593,1312.4366666666667
Total,43200,457,1,9808,829.0245495472088,0.0,73.68115843154645,45.00029181448381,625.4013888888888
