sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/qinweb/,1200,4,1,143,5.832701811053491,0.0,2.681013065470339,1.9839234866798334,757.75
/qinweb/login.html,1200,19,10,213,11.792452830094337,0.0,2.6758060308208256,2.2063292428806833,844.3366666666667
/qinweb/home.html,1200,8,4,112,8.883326454031106,0.0,2.652220903479051,2.186882184479645,844.3366666666667
/qinweb/consultar.html,1200,8,4,119,8.649810169721773,0.0,2.603697684661834,2.1078763482272076,829.0
/qinweb/iniciar_busqueda.html,1200,11,4,495,19.178294950861044,0.0,2.6072276696381818,2.556305254215561,1004.0
/qinweb/buscar.html,1200,23,12,744,27.61147706972994,0.0,2.5818944650637405,3.118948684847507,1237.0
/qinweb/alta_resolucion.html,1200,49,23,339,28.132949135903495,8.333333333333334E-4,2.580883823665414,3.3342591021857935,1322.9116666666666
/qinweb/sincronizar.html,12000,22,5,359,22.478086061607993,0.0,22.35865140067635,6.812401598643574,312.0
/qinweb/guardar_resolucion.html,1200,46,24,299,25.6634278124208,0.0,2.3592417397048586,3.020466852162049,1310.9966666666667
Total,21600,21,1,744,23.70461887479376,4.6296296296296294E-5,37.16474304709599,22.72455406072134,626.129537037037
